Hylak_id,center_long,center_lat,Lake_name,Country,Continent,Lake_type,Lake_area,Depth_avg,Elevation,n_obs,stat_method,intermittency,Tyear_mean,Tyear_mean_open,Tyear_min,Tyear_max,Tyear_CImean_min,Tyear_CImean_max,ice_days,ice_days_min,ice_days_max,ice_start,ice_start_min,ice_start_max,ice_end,ice_end_min,ice_end_max,Tmonth_mean_1,Tmonth_mean_2,Tmonth_mean_3,Tmonth_mean_4,Tmonth_mean_5,Tmonth_mean_6,Tmonth_mean_7,Tmonth_mean_8,Tmonth_mean_9,Tmonth_mean_10,Tmonth_mean_11,Tmonth_mean_12,Tmonth_min_1,Tmonth_min_2,Tmonth_min_3,Tmonth_min_4,Tmonth_min_5,Tmonth_min_6,Tmonth_min_7,Tmonth_min_8,Tmonth_min_9,Tmonth_min_10,Tmonth_min_11,Tmonth_min_12,Tmonth_max_1,Tmonth_max_2,Tmonth_max_3,Tmonth_max_4,Tmonth_max_5,Tmonth_max_6,Tmonth_max_7,Tmonth_max_8,Tmonth_max_9,Tmonth_max_10,Tmonth_max_11,Tmonth_max_12,Tmonth_CImean_min_1,Tmonth_CImean_min_2,Tmonth_CImean_min_3,Tmonth_CImean_min_4,Tmonth_CImean_min_5,Tmonth_CImean_min_6,Tmonth_CImean_min_7,Tmonth_CImean_min_8,Tmonth_CImean_min_9,Tmonth_CImean_min_10,Tmonth_CImean_min_11,Tmonth_CImean_min_12,Tmonth_CImean_max_1,Tmonth_CImean_max_2,Tmonth_CImean_max_3,Tmonth_CImean_max_4,Tmonth_CImean_max_5,Tmonth_CImean_max_6,Tmonth_CImean_max_7,Tmonth_CImean_max_8,Tmonth_CImean_max_9,Tmonth_CImean_max_10,Tmonth_CImean_max_11,Tmonth_CImean_max_12,Tmonth_CIpred_min_1,Tmonth_CIpred_min_2,Tmonth_CIpred_min_3,Tmonth_CIpred_min_4,Tmonth_CIpred_min_5,Tmonth_CIpred_min_6,Tmonth_CIpred_min_7,Tmonth_CIpred_min_8,Tmonth_CIpred_min_9,Tmonth_CIpred_min_10,Tmonth_CIpred_min_11,Tmonth_CIpred_min_12,Tmonth_CIpred_max_1,Tmonth_CIpred_max_2,Tmonth_CIpred_max_3,Tmonth_CIpred_max_4,Tmonth_CIpred_max_5,Tmonth_CIpred_max_6,Tmonth_CIpred_max_7,Tmonth_CIpred_max_8,Tmonth_CIpred_max_9,Tmonth_CIpred_max_10,Tmonth_CIpred_max_11,Tmonth_CIpred_max_12,lswt_ann_avg,lswt_ao_avg,lswt_amj_avg,lswt_jja_avg,lswt_warmest_avg,abs_lat,sq_lswt_ann,sq_lswt_ao,sq_lswt_amj,sq_lswt_jja,sq_lswt_warmest,log_lake_area,log_depth,elevation_km,nearest_temp_1,nearest_temp_2,nearest_temp_3,nearest_temp_4,nearest_temp_5,nearest_temp_6,nearest_temp_7,nearest_temp_8,nearest_temp_9,nearest_temp_10,nearest_temp_11,nearest_temp_12,nearest_tcc_1,nearest_tcc_2,nearest_tcc_3,nearest_tcc_4,nearest_tcc_5,nearest_tcc_6,nearest_tcc_7,nearest_tcc_8,nearest_tcc_9,nearest_tcc_10,nearest_tcc_11,nearest_tcc_12,nearest_rh_1,nearest_rh_2,nearest_rh_3,nearest_rh_4,nearest_rh_5,nearest_rh_6,nearest_rh_7,nearest_rh_8,nearest_rh_9,nearest_rh_10,nearest_rh_11,nearest_rh_12,nearest_ssr_1,nearest_ssr_2,nearest_ssr_3,nearest_ssr_4,nearest_ssr_5,nearest_ssr_6,nearest_ssr_7,nearest_ssr_8,nearest_ssr_9,nearest_ssr_10,nearest_ssr_11,nearest_ssr_12,nearest_u10_1,nearest_u10_2,nearest_u10_3,nearest_u10_4,nearest_u10_5,nearest_u10_6,nearest_u10_7,nearest_u10_8,nearest_u10_9,nearest_u10_10,nearest_u10_11,nearest_u10_12,tas_ann_avg,tas_ao_avg,tas_amj_avg,tas_jja_avg,tas_warmest_month,tcc_ann_avg,rh_ann_avg,ssr_ann_avg,u10_ann_avg
1399,81.64317493,34.03105556,Lumajangdong,China,Asia,1,347.019989,45.0999985,4812,239,0.0,0.0,429.0,767.0,0.0,1177.0,401.0,455.0,161.0,135.0,196.0,318.0,328.0,307.0,113.0,97.0,137.0,0.0,0.0,0.0,12.0,341.0,761.0,1061.0,1168.0,1047.0,642.0,75.0,0.0,0.0,0.0,0.0,0.0,120.0,565.0,944.0,1150.0,906.0,343.0,0.0,0.0,0.0,0.0,0.0,103.0,541.0,934.0,1148.0,1177.0,1146.0,893.0,320.0,0.0,0.0,0.0,0.0,3.0,275.0,703.0,1014.0,1126.0,1015.0,604.0,53.0,0.0,0.0,0.0,0.0,28.0,408.0,819.0,1109.0,1210.0,1080.0,679.0,105.0,0.0,0.0,0.0,0.0,0.0,37.0,367.0,726.0,856.0,785.0,362.0,2.0,0.0,0.0,0.0,0.0,170.0,695.0,1156.0,1397.0,1480.0,1310.0,922.0,254.0,0.0,4.255833333333333,7.188571428571429,3.713333333333333,9.966666666666667,11.68,34.03105556,18.11211736111111,51.67555918367347,13.788844444444441,99.33444444444444,136.42239999999998,5.8493823834750645,3.8088822132492086,4.812,-18.076279,-16.04187,-11.076477,-5.372528,-1.2984009,2.8970947,6.916382,6.2291565,3.586975,-3.2175903,-10.294525,-16.133362,40.037937,43.94724,48.90555,54.88268,59.960693,52.053066,59.15515,60.681274,42.137974,40.8867,38.868214,35.95671,44.054157,44.411144,37.44496,32.760395,39.79288,47.217606,55.148624,64.26589,46.97217,36.73203,43.787365,47.25705,7787822.0,9516716.0,12955068.0,15852050.0,18000770.0,19560366.0,22031024.0,20997142.0,19347428.0,15827840.0,11618406.0,7899817.0,1.4965655,1.7126976,2.1412423,2.2566137,1.4854596,0.96256936,0.18828851,0.32711136,0.8670377,1.5256238,1.9272666,1.4481528,-5.1567855,1.3915842,-1.2579447,5.347544,6.916382,48.12276,44.98702,15116204.0,1.3615524
1400,78.71947493,33.71805556,Pangong,India,Asia,1,285.4599915,87.3000031,4241,111,0.0,0.0,562.0,808.0,0.0,1315.0,525.0,601.0,111.0,46.0,158.0,353.0,20.0,331.0,98.0,65.0,123.0,0.0,0.0,0.0,100.0,492.0,922.0,1211.0,1306.0,1202.0,914.0,488.0,72.0,0.0,0.0,0.0,0.0,288.0,732.0,1099.0,1286.0,1093.0,722.0,266.0,0.0,0.0,0.0,0.0,275.0,694.0,1090.0,1292.0,1315.0,1283.0,1084.0,708.0,250.0,0.0,0.0,0.0,62.0,436.0,852.0,1136.0,1245.0,1162.0,889.0,438.0,43.0,0.0,0.0,0.0,150.0,547.0,991.0,1286.0,1367.0,1241.0,940.0,540.0,111.0,0.0,0.0,0.0,0.0,158.0,523.0,785.0,948.0,971.0,769.0,184.0,0.0,47.0,0.0,85.0,409.0,827.0,1320.0,1637.0,1664.0,1432.0,1060.0,799.0,359.0,5.589166666666666,8.78142857142857,5.046666666666667,11.463333333333333,13.06,33.71805556,31.238784027777776,77.11348775510201,25.468844444444446,131.4080111111111,170.5636,5.6541018844251205,4.4693504983552925,4.241,-21.264984,-19.430206,-15.707947,-10.802612,-4.178955,2.3599854,9.736847,9.624817,6.736084,-0.9571228,-11.644928,-17.592514,70.69165,62.514267,62.768433,56.35081,50.896057,43.47555,49.90877,49.90911,32.0881,36.47977,66.39645,79.18692,75.85802,70.823425,71.81188,74.43664,71.765884,60.882187,47.981247,52.279907,37.807526,37.44543,64.766655,77.37611,4356465.0,5419554.0,7177875.5,9415937.0,13802553.0,15738389.0,20967658.0,23116714.0,21429240.0,17887666.0,13447801.0,8780171.0,0.73414516,0.6803952,0.6733866,0.85091805,1.074059,1.1550344,0.94515586,1.0584785,1.2583832,1.198056,1.0022484,0.8406748,-6.0934615,1.7884347,-4.207194,7.2405496,9.736847,55.055492,61.936245,13461669.0,0.9559112
1401,80.89917493,33.95815556,Gyeze Caka,China,Asia,1,105.0599976,19.7000008,4525,125,0.0,0.0,529.0,889.0,0.0,1429.0,484.0,575.0,148.0,101.0,193.0,319.0,340.0,300.0,101.0,75.0,127.0,0.0,0.0,0.0,100.0,560.0,1065.0,1367.0,1390.0,1126.0,621.0,73.0,0.0,0.0,0.0,0.0,0.0,321.0,850.0,1260.0,1305.0,919.0,317.0,0.0,0.0,0.0,0.0,0.0,305.0,795.0,1250.0,1428.0,1429.0,1296.0,902.0,295.0,0.0,0.0,0.0,0.0,51.0,484.0,986.0,1284.0,1320.0,1062.0,547.0,37.0,0.0,0.0,0.0,0.0,167.0,636.0,1144.0,1449.0,1459.0,1190.0,694.0,121.0,0.0,0.0,0.0,0.0,0.0,151.0,601.0,890.0,972.0,744.0,223.0,0.0,0.0,0.0,0.0,60.0,491.0,981.0,1529.0,1843.0,1807.0,1508.0,1029.0,411.0,9.0,5.251666666666666,8.89857142857143,5.75,12.74,13.9,33.95815556,27.58000277777777,79.18457346938777,33.0625,162.3076,193.21,4.654531592681726,2.980618676353079,4.525,-18.131973,-16.207214,-11.444122,-5.331482,-0.696228,3.3339233,7.849304,7.6367188,5.534912,-1.4593506,-9.045563,-15.19516,40.412643,45.161213,46.091194,50.213966,54.107494,48.643085,57.814697,57.131077,37.63423,35.680344,37.251053,37.786316,55.196087,54.59228,49.841297,44.291943,47.17677,51.305546,57.84924,63.365726,41.336594,34.45237,46.516136,55.358047,5045646.0,6297354.5,8305152.0,10453151.0,13895502.0,16218128.0,22953354.0,22767956.0,21181874.0,17586552.0,13753579.0,8437247.0,0.8517267,1.019662,1.5422826,1.9167538,1.4996384,0.951787,0.17804529,0.2783751,0.8744236,1.2663083,1.3041005,0.90294296,-4.429686,2.4096854,-0.8979289,6.2733154,7.849304,45.66061,50.10684,13907959.0,1.0488372
1402,88.59633343,33.84767222,,China,Asia,1,101.5,12.8000002,5062,108,0.0,0.0,297.0,613.0,0.0,973.0,252.0,349.0,188.0,141.0,242.0,313.0,329.0,297.0,135.0,104.0,173.0,0.0,0.0,0.0,0.0,50.0,363.0,707.0,927.0,918.0,546.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,553.0,849.0,809.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,541.0,842.0,973.0,973.0,797.0,209.0,0.0,0.0,0.0,0.0,0.0,1.0,223.0,603.0,853.0,844.0,473.0,11.0,0.0,0.0,0.0,0.0,0.0,171.0,503.0,810.0,1002.0,992.0,618.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,260.0,488.0,494.0,182.0,0.0,0.0,0.0,0.0,0.0,72.0,466.0,819.0,1153.0,1369.0,1342.0,943.0,277.0,0.0,2.9525,5.015714285714285,1.3766666666666665,6.656666666666666,9.27,33.84767222,8.71725625,25.157389795918363,1.8952111111111105,44.311211111111106,85.93289999999999,4.620058798481842,2.5494451865505714,5.062,-19.162262,-16.077911,-11.377258,-8.562378,-3.3457031,2.1521301,4.6682434,4.8271484,1.5076904,-4.702881,-11.904999,-16.74405,50.459297,53.50441,68.498184,69.36306,69.32626,61.967136,71.554825,72.41325,53.756863,48.532536,41.40315,38.92027,39.28562,35.327194,34.538555,47.98675,55.10121,64.84521,72.13696,74.02683,65.52621,47.287098,36.431564,35.109848,7925690.5,10096900.0,12369887.0,14793180.0,16841900.0,19429494.0,19368360.0,18565128.0,17038682.0,13620929.0,9150025.0,8033965.5,3.0247483,3.6315794,2.7172356,1.4934386,0.9056924,0.46092033,-0.34538412,-0.1858592,1.0166968,1.5726888,2.5984142,2.6990135,-6.560186,-0.4936785,-3.2519836,3.8825073,4.8271484,58.30827,50.63359,13936179.0,1.632432
1403,79.85057493,33.51785556,Bangong,China,Asia,1,332.9299927,50.0,4239,235,0.0,0.0,697.0,1002.0,0.0,1494.0,659.0,738.0,111.0,65.0,153.0,342.0,364.0,322.0,87.0,63.0,109.0,0.0,0.0,3.0,335.0,800.0,1203.0,1420.0,1489.0,1415.0,1111.0,524.0,20.0,0.0,0.0,0.0,74.0,595.0,1043.0,1342.0,1477.0,1318.0,864.0,184.0,0.0,0.0,0.0,55.0,579.0,986.0,1334.0,1475.0,1494.0,1478.0,1308.0,844.0,160.0,0.0,0.0,0.0,260.0,740.0,1142.0,1362.0,1450.0,1373.0,1070.0,462.0,5.0,0.0,0.0,28.0,411.0,860.0,1263.0,1478.0,1528.0,1457.0,1152.0,587.0,45.0,0.0,0.0,0.0,23.0,349.0,756.0,984.0,1185.0,1068.0,768.0,141.0,0.0,0.0,0.0,223.0,770.0,1252.0,1648.0,1855.0,1793.0,1762.0,1454.0,976.0,281.0,6.933333333333334,11.104285714285714,7.793333333333334,13.706666666666667,14.89,33.51785556,48.071111111111115,123.3051612244898,60.73604444444445,187.87271111111113,221.71210000000002,5.807932235746439,3.912023005428146,4.239,-17.138367,-16.46933,-11.301636,-4.6331177,2.0541992,7.115753,12.343872,11.754272,9.331055,2.1714478,-5.962982,-12.038422,48.251083,45.724968,44.38739,43.037266,42.201054,39.71749,53.312477,51.769066,30.862253,28.677101,39.036575,48.945732,61.896175,57.759636,51.55372,45.89462,35.384674,35.79319,40.737495,46.82731,29.921967,26.398197,39.886997,53.14686,7231125.0,7862559.0,10893188.0,13703328.0,16471102.0,18918992.0,23517938.0,22200376.0,21001140.0,17554734.0,13906939.0,11844172.0,0.69527483,0.6533854,1.0762153,1.5864364,1.7863413,1.4610915,0.7540386,0.77366257,1.2652301,1.332458,1.1236039,0.8788444,-1.8977712,5.733926,1.5122782,10.404633,12.343872,42.993534,43.766735,15425467.0,1.1155485
1404,90.36623343,33.47377222,Migriggyangzham,China,Asia,1,472.5499878,25.7000008,4935,93,0.0,0.0,380.0,700.0,0.0,1092.0,343.0,420.0,167.0,125.0,212.0,314.0,330.0,298.0,115.0,89.0,144.0,0.0,0.0,0.0,6.0,273.0,665.0,946.0,1079.0,976.0,546.0,35.0,0.0,0.0,0.0,0.0,0.0,79.0,496.0,827.0,1046.0,827.0,236.0,0.0,0.0,0.0,0.0,0.0,66.0,459.0,818.0,1041.0,1092.0,1074.0,813.0,213.0,0.0,0.0,0.0,0.0,0.0,185.0,594.0,888.0,1025.0,913.0,468.0,13.0,0.0,0.0,0.0,0.0,37.0,363.0,735.0,1003.0,1134.0,1038.0,624.0,70.0,0.0,0.0,0.0,0.0,0.0,9.0,283.0,567.0,701.0,596.0,181.0,0.0,0.0,0.0,0.0,0.0,243.0,658.0,1046.0,1325.0,1458.0,1355.0,928.0,259.0,0.0,3.771666666666667,6.4157142857142855,3.146666666666667,8.966666666666667,10.79,33.47377222,14.225469444444446,41.16138979591837,9.901511111111112,80.4011111111111,116.42409999999998,6.158143535623691,3.2464910230295785,4.935,-18.266571,-15.221527,-11.084656,-9.043213,-3.5298462,2.2022705,5.086609,5.5785522,2.1641235,-4.6143494,-10.961243,-16.030731,49.965908,54.563587,68.66959,71.04888,70.3851,65.00309,71.581436,72.90477,59.50816,53.805866,48.12138,40.353294,44.420166,40.859768,42.909004,58.801727,64.22675,70.92766,73.61158,74.385765,71.23436,56.288536,45.720833,42.441757,6065035.5,7604311.0,9098997.0,10691633.0,13368899.0,16758667.0,20762378.0,20043828.0,18059626.0,15220615.0,9097165.0,5958483.0,2.6056383,3.2655723,2.0926142,0.7523674,0.14979552,-0.0117241405,-0.63284165,-0.6112231,0.4644785,0.76271844,1.8785841,2.2950528,-6.1433816,-0.30797905,-3.4569294,4.289144,5.5785522,60.492588,57.152325,12727469.0,1.0842526
1405,89.89563343,33.40997222,Dorsoidong,China,Asia,1,378.9899902,20.0,4929,109,0.0,0.0,335.0,722.0,0.0,1156.0,290.0,385.0,196.0,141.0,247.0,307.0,327.0,287.0,137.0,102.0,168.0,0.0,0.0,0.0,0.0,48.0,470.0,915.0,1136.0,981.0,433.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,720.0,1082.0,778.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,704.0,1075.0,1156.0,1124.0,760.0,45.0,0.0,0.0,0.0,0.0,0.0,5.0,344.0,821.0,1059.0,898.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,596.0,1008.0,1212.0,1065.0,544.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,413.0,637.0,482.0,56.0,0.0,0.0,0.0,0.0,0.0,76.0,490.0,977.0,1416.0,1634.0,1481.0,938.0,208.0,0.0,3.3208333333333333,5.69,1.7266666666666666,8.403333333333334,11.36,33.40997222,11.027934027777778,32.3761,2.9813777777777775,70.61601111111112,129.0496,5.937509793651853,2.995732273553991,4.929,-17.3096,-14.223816,-10.02832,-7.1119995,-1.9179077,2.156189,5.972046,7.087036,4.089508,-1.6062622,-8.778442,-15.280457,48.821957,53.49695,68.17316,70.484116,69.5365,64.2374,71.45224,72.45139,57.42423,50.34638,44.70784,39.11491,48.373665,44.96894,47.276722,58.990936,64.208374,72.67238,72.88359,71.18801,66.57637,51.067257,46.245644,48.18635,4631259.5,5783578.0,7129346.0,9133202.0,12993713.0,15411956.0,22251348.0,21048890.0,19861426.0,17528804.0,10377525.0,4372734.0,3.389084,3.9844322,2.7991815,1.2094853,0.5310056,0.075559005,-0.71031284,-0.5864775,0.8633717,1.6027716,2.9802713,2.98108,-4.746002,1.2383728,-2.2912395,5.071757,7.087036,59.18726,57.71986,12543648.0,1.5932875
1407,43.51895271,33.27455556,Habbaniyah,Iraq,Asia,1,193.3800049,2.7,43,125,0.0,0.0,2106.0,2106.0,1041.0,2971.0,2073.0,2139.0,0.0,0.0,0.0,,,,,,,1060.0,1181.0,1551.0,2011.0,2424.0,2771.0,2932.0,2958.0,2807.0,2402.0,1820.0,1296.0,1041.0,1073.0,1336.0,1793.0,2235.0,2643.0,2878.0,2922.0,2658.0,2129.0,1539.0,1119.0,1111.0,1323.0,1778.0,2221.0,2599.0,2872.0,2967.0,2971.0,2917.0,2644.0,2109.0,1521.0,1021.0,1147.0,1515.0,1985.0,2386.0,2740.0,2903.0,2931.0,2777.0,2369.0,1786.0,1258.0,1099.0,1216.0,1587.0,2037.0,2463.0,2803.0,2960.0,2985.0,2838.0,2435.0,1853.0,1334.0,834.0,956.0,1305.0,1787.0,2201.0,2577.0,2742.0,2780.0,2617.0,2206.0,1595.0,1070.0,1286.0,1407.0,1797.0,2236.0,2648.0,2965.0,3121.0,3137.0,2998.0,2597.0,2044.0,1522.0,21.010833333333334,26.15,24.02,28.87,29.58,33.27455556,441.45511736111115,683.8224999999999,576.9603999999999,833.4769000000001,874.9763999999999,5.264657190394113,0.9932517730102834,0.043,11.213043,13.151886,17.41333,23.075073,29.243713,32.983307,35.52112,35.51349,32.61682,26.369904,18.295258,12.520081,35.12371,31.233568,32.139812,28.377676,23.525846,3.1380236,1.5150952,2.2205904,2.9752548,19.820004,36.635586,37.623383,71.43572,66.37196,56.696095,45.36063,36.572586,31.015703,29.720514,31.533697,34.53533,43.613632,61.181713,73.4341,10913457.0,14082290.0,18143026.0,22120586.0,24233770.0,25778264.0,25288586.0,23721718.0,20172812.0,15496466.0,11297858.0,9595450.0,0.6295564,0.52297276,0.35724795,0.6999651,1.3451811,2.8334696,3.3821297,2.6708713,1.4893951,0.4466337,0.24295504,0.6135446,23.993086,30.760489,28.43403,34.672638,35.52112,21.194046,48.455975,18403690.0,1.2694936
1411,89.79073343,33.04737222,Yaggain Canco,China,Asia,1,106.3099976,5.0999999,4872,93,0.0,0.0,429.0,880.0,0.0,1410.0,386.0,476.0,187.0,144.0,226.0,300.0,317.0,284.0,121.0,95.0,144.0,0.0,0.0,0.0,0.0,283.0,877.0,1295.0,1367.0,1000.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,1134.0,1259.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.0,1120.0,1401.0,1410.0,1247.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,788.0,1225.0,1296.0,908.0,202.0,0.0,0.0,0.0,0.0,0.0,12.0,401.0,967.0,1365.0,1438.0,1092.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,442.0,863.0,934.0,564.0,39.0,0.0,0.0,0.0,0.0,0.0,175.0,726.0,1313.0,1727.0,1798.0,1436.0,725.0,57.0,0.0,4.263333333333333,7.308571428571429,3.8666666666666667,11.796666666666667,13.67,33.04737222,18.176011111111105,53.41521632653061,14.95111111111111,139.16134444444444,186.8689,4.666359331725027,1.6292405201224367,4.872,-15.902893,-12.893646,-8.759399,-5.99292,-0.91607666,3.3963928,6.5021057,7.0357056,4.147827,-1.7431641,-8.702515,-14.271332,44.436897,49.720406,65.517494,68.823044,67.38627,62.416782,72.447334,74.207596,56.97611,47.843147,37.980625,34.45399,40.651928,37.540768,38.980637,50.55966,57.543827,68.05525,73.36291,73.805244,67.327576,49.43497,39.557537,41.55573,5800902.0,7193366.5,8830644.0,11158379.0,14639820.0,16870106.0,21845902.0,20380254.0,19332492.0,17041902.0,10750601.0,5497900.5,3.9361272,4.5062976,3.315063,1.5402879,0.82105094,0.1959979,-0.7677828,-0.5040465,0.9607364,1.707037,3.3005068,3.5525985,-4.008326,1.7756958,-1.1708679,5.644735,7.0357056,56.85081,53.19801,13278524.0,1.8803229
1412,118.1072053,32.99495556,,China,Asia,1,145.3600006,5.5,11,68,0.0,0.0,1755.0,1755.0,305.0,3088.0,1693.0,1820.0,0.0,0.0,42.0,,,2.0,,,43.0,335.0,443.0,927.0,1648.0,2355.0,2884.0,3073.0,2942.0,2542.0,1944.0,1251.0,645.0,305.0,326.0,629.0,1288.0,2028.0,2696.0,3033.0,2785.0,2284.0,1607.0,931.0,428.0,418.0,613.0,1263.0,2004.0,2649.0,3027.0,3088.0,3058.0,2771.0,2264.0,1584.0,910.0,248.0,366.0,860.0,1588.0,2302.0,2835.0,3026.0,2893.0,2487.0,1880.0,1180.0,563.0,423.0,521.0,996.0,1707.0,2408.0,2933.0,3120.0,2992.0,2597.0,2005.0,1323.0,727.0,0.0,57.0,525.0,1246.0,1954.0,2484.0,2673.0,2542.0,2141.0,1541.0,848.0,239.0,742.0,848.0,1331.0,2050.0,2756.0,3285.0,3472.0,3343.0,2944.0,2346.0,1655.0,1051.0,17.49083333333333,24.84,22.956666666666663,29.663333333333334,30.73,32.99495556,305.92925069444436,617.0255999999999,527.0085444444443,879.9133444444445,944.3329,4.979213428215599,1.7047480922384253,0.011,3.2724,5.622864,10.831604,15.466919,21.495361,25.012146,27.111938,27.150635,23.046326,17.353516,10.996643,4.0959473,55.727886,60.240784,60.950684,60.946274,66.83389,67.86848,67.919846,58.84573,56.8737,53.524418,52.143776,45.77244,68.96234,68.43164,67.89732,69.07176,67.80566,73.00836,82.94847,80.83267,77.0011,71.57425,71.675964,69.74311,8072499.5,10393739.0,14299005.0,16518354.0,17197430.0,16767108.0,15214951.0,15168587.0,13449410.0,11204187.0,8882283.0,8424254.0,-0.6204959,-0.8981955,-0.9810578,-0.69909924,-0.66206187,-1.0670471,-0.760343,-1.1485078,-1.2372464,-1.2344971,-0.67354506,-0.31131187,15.954692,22.376692,20.658142,26.424906,27.150635,58.97066,72.41272,12965985.0,-0.85778403
1413,78.31761233,32.9114,Morari,India,Asia,1,141.25,35.5,4522,231,0.0,0.0,505.0,831.0,0.0,1245.0,470.0,543.0,143.0,105.0,184.0,345.0,363.0,325.0,122.0,102.0,143.0,0.0,0.0,0.0,0.0,286.0,894.0,1201.0,1205.0,1061.0,861.0,490.0,34.0,0.0,0.0,0.0,0.0,0.0,643.0,1109.0,1144.0,978.0,722.0,227.0,0.0,0.0,0.0,0.0,0.0,572.0,1099.0,1245.0,1244.0,1139.0,973.0,710.0,206.0,0.0,0.0,0.0,0.0,220.0,806.0,1121.0,1155.0,1025.0,828.0,437.0,15.0,0.0,0.0,0.0,1.0,359.0,984.0,1282.0,1254.0,1096.0,892.0,543.0,65.0,0.0,0.0,0.0,0.0,20.0,376.0,685.0,851.0,775.0,606.0,141.0,0.0,0.0,0.0,0.0,115.0,717.0,1414.0,1718.0,1558.0,1346.0,1115.0,877.0,316.0,5.026666666666667,7.868571428571429,3.933333333333333,11.0,12.05,32.9114,25.267377777777785,61.91441632653062,15.47111111111111,121.0,145.20250000000001,4.9505313700265505,3.56953269648137,4.522,-22.90419,-20.703827,-17.057465,-11.953369,-5.8680115,-0.3440857,5.6668396,6.1825256,3.386139,-4.2938843,-14.501465,-20.152924,65.37338,64.87931,66.58702,62.00087,53.904373,44.98302,60.739765,60.942036,37.166107,37.291405,62.333023,69.26726,73.95871,72.24933,73.75545,75.81183,72.62308,69.413414,66.079025,64.39872,48.388123,44.8397,69.14961,78.22115,4458520.0,5509116.0,7156498.0,9199609.0,13143966.0,16090087.0,18973464.0,22634920.0,21369272.0,18252690.0,13847751.0,6935951.0,0.5694987,0.5141852,0.45655346,0.64416647,0.9203025,1.1592394,1.114385,1.2445818,1.291431,1.116757,0.80870515,0.6198523,-8.54531,-1.031978,-6.0551553,3.8350933,6.1825256,57.1223,67.40735,13130987.0,0.8716381
1414,35.58710767,32.82525556,Tiberias,Israel,Asia,1,162.0599976,23.5,-216,115,0.0,0.0,2282.0,2282.0,1521.0,2891.0,2244.0,2319.0,0.0,0.0,0.0,,,,,,,1561.0,1568.0,1791.0,2115.0,2414.0,2668.0,2814.0,2883.0,2847.0,2626.0,2231.0,1816.0,1521.0,1522.0,1651.0,1957.0,2277.0,2565.0,2758.0,2862.0,2777.0,2452.0,2021.0,1652.0,1643.0,1643.0,1946.0,2267.0,2539.0,2753.0,2859.0,2891.0,2888.0,2770.0,2439.0,2007.0,1514.0,1526.0,1755.0,2082.0,2360.0,2624.0,2785.0,2858.0,2820.0,2594.0,2194.0,1772.0,1607.0,1609.0,1826.0,2148.0,2468.0,2711.0,2844.0,2907.0,2873.0,2658.0,2269.0,1859.0,1316.0,1324.0,1549.0,1864.0,2095.0,2399.0,2621.0,2721.0,2675.0,2437.0,1989.0,1572.0,1805.0,1811.0,2032.0,2364.0,2733.0,2936.0,3007.0,3044.0,3018.0,2816.0,2474.0,2060.0,22.778333333333336,26.238571428571426,23.99,27.883333333333336,28.83,32.82525556,518.8524694444445,688.4626306122448,575.5201,777.4802777777779,831.1688999999999,5.08796662222325,3.1570004211501135,-0.216,12.423584,13.552063,16.197784,19.102386,23.970184,25.546936,27.512451,28.552979,27.386658,24.206177,19.393494,14.091827,53.82706,48.70616,48.79551,37.18849,30.090977,19.26863,21.432417,23.873083,22.776945,32.43008,42.859577,51.899963,71.70581,68.60119,65.2477,60.12944,53.569626,57.814228,60.038494,59.968872,59.72039,58.851288,58.116753,70.22205,9878407.0,12957234.0,16603806.0,21244172.0,24049816.0,25458938.0,24979754.0,23019096.0,19463698.0,14913004.0,11159378.0,8870788.0,-0.19852847,-0.17744893,0.42005518,0.66659373,1.106406,1.6843941,1.8934102,1.7487648,1.311109,0.48286247,-0.61898637,-0.49930224,20.99471,25.182539,22.873169,27.204123,28.552979,36.09574,61.998825,17716508.0,0.65161073
